108367008	Dislocation of joint	Dislocation of joint
288226003	Myalgia/myositis - shoulder	Myalgia/myositis - shoulder
309536001	Numbness of finger	Numbness in fingers
309536001	Numbness of finger	Numbness of finger
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
235856003	Liver disease	wrong with my liver
235856003	Liver disease	Liver disease
161891005	Backache	back pain
161891005	Backache	Backache
8943002	Weight gain	Weight gain
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
161891005	Backache	Backache
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
56925008	Sexual dysfunction	sexual dysfunction
56925008	Sexual dysfunction	Sexual dysfunction
62507009	Pins and needles	tingling in my arms
62507009	Pins and needles	Pins and needles
22253000	Pain	pain
22253000	Pain	Pain
76948002	Severe pain	extreme muscle aches
76948002	Severe pain	Severe pain
14760008	Constipation	Constipation
14760008	Constipation	Constipation
267036007	Dyspnoea	shortness of breath
267036007	Dyspnoea	Dyspnoea
422587007	Nausea	nausea
422587007	Nausea	Nausea
90673000	Burning sensation	burning
90673000	Burning sensation	Burning sensation
267031002	Tiredness symptom	tiredness
267031002	Tiredness symptom	Tiredness symptom
76948002	Severe pain	severe abdominal pain
76948002	Severe pain	Severe pain
225624000	Panic attack	panic attacks
225624000	Panic attack	Panic attack
76948002	Severe pain	severe muscle pains
76948002	Severe pain	Severe pain
202882003	Plantar fasciitis	plantar fasciitis
202882003	Plantar fasciitis	Plantar fasciitis
25064002	Headache	Headache
271594007	Syncope	syncope
271594007	Syncope	Syncope
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
417237009	Blister	blisters
417237009	Blister	Blister
22253000	Pain	pain
22253000	Pain	Pain
35489007	Depression	Depression
267949000	Shoulder joint pain	Shoulder joint pain
404640003	Dizziness	Dizziness
404640003	Dizziness	Dizziness
67849003	Excruciating pain	Excruciating pain
67849003	Excruciating pain	Excruciating pain
47933007	Foot pain	feel achy
47933007	Foot pain	Foot pain
103002009	Sensation of hot and cold	hot/cold fever-like sensations in the skin
103002009	Sensation of hot and cold	Sensation of hot and cold
22253000	Pain	pain
22253000	Pain	Pain
267052005	Flatulence/wind	flatulence
267052005	Flatulence/wind	Flatulence/wind
13791008	Asthenia	weakness
13791008	Asthenia	Asthenia
271681002	Stomach ache	stomach pain
271681002	Stomach ache	Stomach ache
62315008	Diarrhoea	diarrhea
62315008	Diarrhoea	Diarrhoea
87715008	Aptyalism	dry mouth
87715008	Aptyalism	Aptyalism
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
48167000	Amnesia	Memory loss
48167000	Amnesia	Amnesia
21496011000036106	prednisone	prednisone
21496011000036106	prednisone	prednisone
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
134407002	Chronic back pain	chronic backache
134407002	Chronic back pain	Chronic back pain
162076009	Excessive upper gastrointestinal gas	gas/wind
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
22253000	Pain	pain
22253000	Pain	Pain
422587007	Nausea	Nausea
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
45326000	Shoulder pain	aches and pain in both shoulders
45326000	Shoulder pain	Shoulder pain
55300003	Muscle cramp	cramping
55300003	Muscle cramp	Muscle cramp
161891005	Backache	backache
161891005	Backache	Backache
68962001	Myalgia	muscular pain
68962001	Myalgia	Myalgia
418363000	Itching of skin	pruritus
418363000	Itching of skin	Itching of skin
197321007	Steatosis of liver	fatty liver
197321007	Steatosis of liver	Steatosis of liver
931804011000036107	omega-3-acid ethyl esters-90	omega 3
931804011000036107	omega-3-acid ethyl esters-90	omega-3-acid ethyl esters-90
22253000	Pain	pain
22253000	Pain	Pain
49218002	Hip pain	pain in hips
49218002	Hip pain	Hip pain
225624000	Panic attack	mild panic attack
225624000	Panic attack	Panic attack
43724002	Chill	chills
43724002	Chill	Chill
28551000168108	Voltaren	voltaren
28551000168108	Voltaren	Voltaren
24700007	Multiple sclerosis	MS
24700007	Multiple sclerosis	Multiple sclerosis
51197009	Stomach cramps	Stomach cramps
51197009	Stomach cramps	Stomach cramps
80313002	Palpitations	palpatations
80313002	Palpitations	Palpitations
247373008	Ankle pain	ankles started aching
247373008	Ankle pain	Ankle pain
90673000	Burning sensation	burning feeling
90673000	Burning sensation	Burning sensation
2531000168109	Andrews Tums Antacid	Andrews Tums Antacid
267036007	Dyspnoea	short of breath
267036007	Dyspnoea	Dyspnoea
14760008	Constipation	Constipation
14760008	Constipation	Constipation
289530006	Vaginal bleeding	vaginal bleeding
289530006	Vaginal bleeding	Vaginal bleeding
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
195967001	Asthma	asthma
195967001	Asthma	Asthma
21522001	Abdominal pain	abdominal pain
21522001	Abdominal pain	Abdominal pain
28551000168108	Voltaren	voltaren
28551000168108	Voltaren	Voltaren
3384011000036100	Arthrotec	Arthrotec
44077006	Numbness	numbness on left side
44077006	Numbness	Numbness
214264003	Lethargy	lethargic
214264003	Lethargy	Lethargy
76948002	Severe pain	pain was too severe
76948002	Severe pain	Severe pain
102491009	Immobile	highly immobile
102491009	Immobile	Immobile
48167000	Amnesia	memory loss
48167000	Amnesia	Amnesia
289195008	Slurred speech	Slurred speech
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
56317004	Alopecia	Alopecia
56317004	Alopecia	Alopecia
26544005	Muscle weakness	muscle weakness
26544005	Muscle weakness	Muscle weakness
67849003	Excruciating pain	Excruciating pain
49049000	Parkinson's disease	parkinson's
49049000	Parkinson's disease	Parkinson's disease
399122003	Swallowing problem	swallowing problems
399122003	Swallowing problem	Swallowing problem
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
271681002	Stomach ache	stomach pain
271681002	Stomach ache	Stomach ache
55300003	Muscle cramp	knotting muscles
55300003	Muscle cramp	Muscle cramp
32798002	Parkinsonism	symptoms of Parkison's disease
32798002	Parkinsonism	Parkinsonism
50219008	Hoarse	hoarseness/coughing
50219008	Hoarse	Hoarse
68962001	Myalgia	Myalgia
47933007	Foot pain	My feet feel like I have stone bruises just in front of the heel
47933007	Foot pain	Foot pain
309538000	Numbness of foot	numbness in my feet
309538000	Numbness of foot	Numbness of foot
230690007	Cerebrovascular accident	stroke
230690007	Cerebrovascular accident	Cerebrovascular accident
300954003	Pain in calf	calf muscles painful to touch
300954003	Pain in calf	Pain in calf
249918006	Shoulder stiff	Major stiffness in shoulder
249918006	Shoulder stiff	Shoulder stiff
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
44054006	Type 2 diabetes mellitus	type2 diabetes
44054006	Type 2 diabetes mellitus	Type 2 diabetes mellitus
62507009	Pins and needles	in arms Tingling
62507009	Pins and needles	Pins and needles
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
166643006	Liver enzymes abnormal	liver enzymes elevated
166643006	Liver enzymes abnormal	Liver enzymes abnormal
95570007	Renal calculus	kidney stone
95570007	Renal calculus	Renal calculus
24184005	Finding of increased blood pressure	INCREASED BLOOD PRESSURE
24184005	Finding of increased blood pressure	Finding of increased blood pressure
21005005	Burning epigastric pain	burning in my stomach
21005005	Burning epigastric pain	Burning epigastric pain
22298006	Myocardial infarction	Heart attacks
22298006	Myocardial infarction	Myocardial infarction
47933007	Foot pain	sore feet
47933007	Foot pain	Foot pain
271807003	Rash	skin rash
271807003	Rash	Rash
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
13791008	Asthenia	weakness
13791008	Asthenia	Asthenia
48694002	Anxiety	Anxiety
48694002	Anxiety	Anxiety
228148009	Fine motor impairment	loss of fine motor skills
228148009	Fine motor impairment	Fine motor impairment
278040002	Loss of hair	hair fell out
278040002	Loss of hair	Loss of hair
48694002	Anxiety	Anxiety
8357008	Reduced libido	loss of sexual desire
8357008	Reduced libido	Reduced libido
288231001	Myalgia/myositis - lower leg	leg muscle inflamed
288231001	Myalgia/myositis - lower leg	Myalgia/myositis - lower leg
267044007	Impaired exercise tolerance	impaired my ability to exercise
267044007	Impaired exercise tolerance	Impaired exercise tolerance
47268002	Reflux	reflux
47268002	Reflux	Reflux
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
21930011000036101	ezetimibe	Zetia
21930011000036101	ezetimibe	ezetimibe
3877011000036101	Lipitor	LIPITOR
3877011000036101	Lipitor	Lipitor
202882003	Plantar fasciitis	sore feet (Faciitis)
202882003	Plantar fasciitis	Plantar fasciitis
45352006	Spasm	spasms all throughout my legs
45352006	Spasm	Spasm
10601006	Pain in lower limb	legs were hurting too much
10601006	Pain in lower limb	Pain in lower limb
8943002	Weight gain	Weight gain
8943002	Weight gain	Weight gain
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
82991003	Generalised aches and pains	body aches
82991003	Generalised aches and pains	Generalised aches and pains
240015000	Contracture of tendon of ankle region	achilles tendon tightness
240015000	Contracture of tendon of ankle region	Contracture of tendon of ankle region
51197009	Stomach cramps	Stomach cramps
51197009	Stomach cramps	Stomach cramps
22253000	Pain	pain
22253000	Pain	Pain
76948002	Severe pain	Severe neck pain
76948002	Severe pain	Severe pain
271807003	Rash	rash
271807003	Rash	Rash
22253000	Pain	pain
22253000	Pain	Pain
419723007	Mentally dull	fogginess
419723007	Mentally dull	Mentally dull
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
55300003	Muscle cramp	cramping
55300003	Muscle cramp	Muscle cramp
288228002	Myalgia/myositis - forearm	Slight muscle soreness in arms
288228002	Myalgia/myositis - forearm	Myalgia/myositis - forearm
51197009	Stomach cramps	Stomach cramps
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
289530006	Vaginal bleeding	vaginal bleeding
289530006	Vaginal bleeding	Vaginal bleeding
85898001	Cardiomyopathy	significan heart muscle weakness
85898001	Cardiomyopathy	Cardiomyopathy
68962001	Myalgia	MUSCLES ACHED
68962001	Myalgia	Myalgia
288228002	Myalgia/myositis - forearm	Myalgia/myositis - forearm
3559011000036109	Zoloft	Zoloft
81680005	Neck pain	neck muscle pain in the
81680005	Neck pain	Neck pain
698065002	Acid reflux	acid reflux
698065002	Acid reflux	Acid reflux
55300003	Muscle cramp	muscle cramps
55300003	Muscle cramp	Muscle cramp
419145002	Nightmares	nightmares
419145002	Nightmares	Nightmares
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
22253000	Pain	It hurts
22253000	Pain	Pain
419723007	Mentally dull	Mental fogginess
419723007	Mentally dull	Mentally dull
48500005	Delusional disorder	Delusional disorder
449917004	Cramp in lower limb	severe leg cramping
449917004	Cramp in lower limb	Cramp in lower limb
26544005	Muscle weakness	loss of support in all muscels in particular calf and leg
26544005	Muscle weakness	Muscle weakness
228158008	Walking disability	can barely walk
228158008	Walking disability	Walking disability
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
53215011000036102	Advil	Advil
53215011000036102	Advil	Advil
128139000	Inflammatory disorder	inflamation
128139000	Inflammatory disorder	Inflammatory disorder
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
124054003	Increased cholesterol esters	high cholesteral
124054003	Increased cholesterol esters	Increased cholesterol esters
82991003	Generalised aches and pains	ached all over, especially in legs
82991003	Generalised aches and pains	Generalised aches and pains
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
22253000	Pain	pain
22253000	Pain	Pain
76948002	Severe pain	Severe muscle pain in shoulders
76948002	Severe pain	Severe pain
267052005	Flatulence/wind	wind
267052005	Flatulence/wind	Flatulence/wind
131148009	Bleeding	Bleeding
76948002	Severe pain	Severe pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
193031009	Cluster headache	Cluster headache
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
67849003	Excruciating pain	Excruciating pain
228158008	Walking disability	Walking disability
422587007	Nausea	nausea
422587007	Nausea	Nausea
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
77692006	Hypersomnia	excessive sleep requirements
77692006	Hypersomnia	Hypersomnia
60238002	Muscle twitch	Muscle twitching
60238002	Muscle twitch	Muscle twitch
49218002	Hip pain	Hip pain
57676002	Arthralgia	sore joints
57676002	Arthralgia	Arthralgia
26079004	Tremor	shaking
26079004	Tremor	Tremor
63102001	Visual disturbance	Vision is giving me problems
63102001	Visual disturbance	Visual disturbance
271681002	Stomach ache	stomach pain
271681002	Stomach ache	Stomach ache
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
55145008	Stabbing pain	stabbing pain above a knee
55145008	Stabbing pain	Stabbing pain
13791008	Asthenia	extreme fatigue
13791008	Asthenia	Asthenia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
202855006	Lateral epicondylitis	tennis elbow
202855006	Lateral epicondylitis	Lateral epicondylitis
55300003	Muscle cramp	cramps
55300003	Muscle cramp	Muscle cramp
118932009	Disorder of foot	other foot problems
118932009	Disorder of foot	Disorder of foot
30989003	Knee pain	knee pain
30989003	Knee pain	Knee pain
45326000	Shoulder pain	pain in the shoulder
45326000	Shoulder pain	Shoulder pain
95847005	Injury of muscle	Injury of muscle
25064002	Headache	headaches
25064002	Headache	Headache
21465011000036101	lisinopril	Lisinopril
21465011000036101	lisinopril	lisinopril
22253000	Pain	worse pain
22253000	Pain	Pain
37567005	Acenaesthesia	my sense of well being has taken a sudden decline
37567005	Acenaesthesia	Acenaesthesia
247640008	Unable to think clearly	Unable to think clearly
267073005	Suicidal	suicidal
267073005	Suicidal	Suicidal
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
449917004	Cramp in lower limb	leg cramps
449917004	Cramp in lower limb	Cramp in lower limb
162076009	Excessive upper gastrointestinal gas	gas
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
289530006	Vaginal bleeding	bleeding from the vagina
289530006	Vaginal bleeding	Vaginal bleeding
10601006	Pain in lower limb	Pain in lower limb
51197009	Stomach cramps	stomach trouble, or cramps
51197009	Stomach cramps	Stomach cramps
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	LIPITOR
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
282145008	Unable to walk	unable to walk
282145008	Unable to walk	Unable to walk
419723007	Mentally dull	mental fogginess
419723007	Mentally dull	Mentally dull
49049000	Parkinson's disease	Parkinson's
49049000	Parkinson's disease	Parkinson's disease
77692006	Hypersomnia	Just wanted to sleep
77692006	Hypersomnia	Hypersomnia
70323002	Eye strain	Eye strain
47933007	Foot pain	feet hurt
47933007	Foot pain	Foot pain
309087008	Paraesthesia of foot	sensations of tingling in my feet
309087008	Paraesthesia of foot	Paraesthesia of foot
267036007	Dyspnoea	shortness of breath
267036007	Dyspnoea	Dyspnoea
87715008	Aptyalism	dry mouth
87715008	Aptyalism	Aptyalism
422587007	Nausea	nausea
422587007	Nausea	Nausea
84229001	Fatigue	Fatigue
16386004	Dry skin	skin is so dry
16386004	Dry skin	Dry skin
68962001	Myalgia	muscle aches
68962001	Myalgia	Myalgia
24184005	Finding of increased blood pressure	raised blood pressure
24184005	Finding of increased blood pressure	Finding of increased blood pressure
271873000	Senility	senile
271873000	Senility	Senility
68962001	Myalgia	Muscle pain
68962001	Myalgia	Myalgia
419723007	Mentally dull	feeling of being in a fog
419723007	Mentally dull	Mentally dull
82991003	Generalised aches and pains	Generalised aches and pains
271681002	Stomach ache	stomach pain
271681002	Stomach ache	Stomach ache
48694002	Anxiety	anxious
48694002	Anxiety	Anxiety
25064002	Headache	headaches
25064002	Headache	Headache
77424011000036100	ubidecarenone	coenzyme Q10
77424011000036100	ubidecarenone	ubidecarenone
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
238131007	Overweight	overweight
238131007	Overweight	Overweight
162043005	Hunger pain	hunger pangs
162043005	Hunger pain	Hunger pain
22253000	Pain	pain
22253000	Pain	Pain
84229001	Fatigue	Fatigue
35489007	Depression	depression
35489007	Depression	Depression
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
399153001	Vertigo	VERTIGO LIKE SYMPTONS
399153001	Vertigo	Vertigo
271782001	Drowsy	drowsy
271782001	Drowsy	Drowsy
59927004	Hepatic failure	liver failure
59927004	Hepatic failure	Hepatic failure
76948002	Severe pain	Severe back pains
76948002	Severe pain	Severe pain
55929007	Feeling irritable	very grouchy
55929007	Feeling irritable	Feeling irritable
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
202882003	Plantar fasciitis	plantar fasciitis of my left foot
202882003	Plantar fasciitis	Plantar fasciitis
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
22253000	Pain	pain
22253000	Pain	Pain
309774006	Weakness of limb	weak legs
309774006	Weakness of limb	Weakness of limb
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor (atorvastatin)
3877011000036101	Lipitor	Lipitor
419723007	Mentally dull	in a fog
419723007	Mentally dull	Mentally dull
84229001	Fatigue	fatigued
84229001	Fatigue	Fatigue
10601006	Pain in lower limb	achy legs
10601006	Pain in lower limb	Pain in lower limb
3877011000036101	Lipitor	Lipitor
4031011000036106	Crestor	Crestor
4031011000036106	Crestor	Crestor
288332005	Unable to lift	Unable to lift
286755001	Impatient character	impatient
286755001	Impatient character	Impatient character
48694002	Anxiety	anxiety
48694002	Anxiety	Anxiety
22253000	Pain	pain
22253000	Pain	Pain
84229001	Fatigue	fatigued
84229001	Fatigue	Fatigue
3848011000036104	Pravachol	provachol
3848011000036104	Pravachol	Pravachol
26079004	Tremor	tremors in right hand
26079004	Tremor	Tremor
30989003	Knee pain	joint pain in knee
30989003	Knee pain	Knee pain
25064002	Headache	headache
25064002	Headache	Headache
25064002	Headache	headaches
25064002	Headache	Headache
249477003	Increased thirst	every 3 hrs drinking water
249477003	Increased thirst	Increased thirst
22253000	Pain	pain
22253000	Pain	Pain
309537005	Numbness of lower limb	numbness in both legs
309537005	Numbness of lower limb	Numbness of lower limb
10601006	Pain in lower limb	Developed sore legs
10601006	Pain in lower limb	Pain in lower limb
246636008	Blurred vision - hazy	blurring vision
246636008	Blurred vision - hazy	Blurred vision - hazy
386807006	Memory impairment	MEMORY problems
386807006	Memory impairment	Memory impairment
162290004	Dry eyes	eyes are so dry
162290004	Dry eyes	Dry eyes
76948002	Severe pain	Pain is so intense
76948002	Severe pain	Severe pain
16269008	Neuralgia	neuralgia
16269008	Neuralgia	Neuralgia
103002009	Sensation of hot and cold	freezing cold,like arms plunged into freezing water,then burning sensations
103002009	Sensation of hot and cold	Sensation of hot and cold
29857009	Chest pain	chest pain
29857009	Chest pain	Chest pain
76948002	Severe pain	Severe muscle pain in calves
76948002	Severe pain	Severe pain
34436003	Haematuria	blood clots in urine
34436003	Haematuria	Haematuria
271870002	Low blood pressure reading	low bp
271870002	Low blood pressure reading	Low blood pressure reading
21522001	Abdominal pain	abdominal pain
21522001	Abdominal pain	Abdominal pain
3384011000036100	Arthrotec	arthrotec
3384011000036100	Arthrotec	Arthrotec
77424011000036100	ubidecarenone	ubidecarenone
62315008	Diarrhoea	diarrhea
62315008	Diarrhoea	Diarrhoea
60032008	Unable to concentrate	inability to concentrate
60032008	Unable to concentrate	Unable to concentrate
931804011000036107	omega-3-acid ethyl esters-90	Omega 3
931804011000036107	omega-3-acid ethyl esters-90	omega-3-acid ethyl esters-90
282145008	Unable to walk	unable to walk
282145008	Unable to walk	Unable to walk
73211009	Diabetes mellitus	diabetic
73211009	Diabetes mellitus	Diabetes mellitus
35489007	Depression	depression
35489007	Depression	Depression
35489007	Depression	depressed
35489007	Depression	Depression
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
404640003	Dizziness	dizziness
404640003	Dizziness	Dizziness
35489007	Depression	DEPRESSION
35489007	Depression	Depression
45352006	Spasm	spasms in upper thighs
45352006	Spasm	Spasm
68962001	Myalgia	Muscle pain
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3723001	Arthritis	arthritis
3723001	Arthritis	Arthritis
60862001	Tinnitus	tintinitus
60862001	Tinnitus	Tinnitus
279039007	Low back pain	Lower back pain
279039007	Low back pain	Low back pain
84229001	Fatigue	fatique
84229001	Fatigue	Fatigue
40917007	Confusion	mental confusion
40917007	Confusion	Confusion
95891005	Influenza-like illness	flu-like symptoms
95891005	Influenza-like illness	Influenza-like illness
22253000	Pain	pain
22253000	Pain	Pain
22253000	Pain	pain
22253000	Pain	Pain
12063002	Rectal haemorrhage	rectal bleeding
12063002	Rectal haemorrhage	Rectal haemorrhage
225610004	Stiff limbs	Stiff limbs
3877011000036101	Lipitor	LIPITOR
3877011000036101	Lipitor	Lipitor
404640003	Dizziness	Dizzieness
404640003	Dizziness	Dizziness
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
386807006	Memory impairment	memory problems
386807006	Memory impairment	Memory impairment
57676002	Arthralgia	JOINT PAIN
57676002	Arthralgia	Arthralgia
48167000	Amnesia	memory loss
48167000	Amnesia	Amnesia
449917004	Cramp in lower limb	leg cramps
449917004	Cramp in lower limb	Cramp in lower limb
248490000	Bloating symptom	bloated
248490000	Bloating symptom	Bloating symptom
418290006	Itching	itchy
418290006	Itching	Itching
22253000	Pain	pain so bad
22253000	Pain	Pain
48167000	Amnesia	memory loss
48167000	Amnesia	Amnesia
315224006	Heavy episode of vaginal bleeding	heavy vaginal bleeding
315224006	Heavy episode of vaginal bleeding	Heavy episode of vaginal bleeding
22253000	Pain	pain
22253000	Pain	Pain
68962001	Myalgia	Muscle pain
68962001	Myalgia	Myalgia
161891005	Backache	back pain
161891005	Backache	Backache
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
95891005	Influenza-like illness	Influenza-like illness
60032008	Unable to concentrate	not concentrating well
60032008	Unable to concentrate	Unable to concentrate
25064002	Headache	head pain
25064002	Headache	Headache
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3723001	Arthritis	arthritis
3723001	Arthritis	Arthritis
68962001	Myalgia	Muscle pain
68962001	Myalgia	Myalgia
22253000	Pain	pain
22253000	Pain	Pain
26544005	Muscle weakness	muscle weakness
26544005	Muscle weakness	Muscle weakness
131148009	Bleeding	bleeding has not subsided
131148009	Bleeding	Bleeding
24184005	Finding of increased blood pressure	Increase in blood pressure
24184005	Finding of increased blood pressure	Finding of increased blood pressure
35489007	Depression	depression
35489007	Depression	Depression
34436003	Haematuria	urine is bloody
34436003	Haematuria	Haematuria
248490000	Bloating symptom	bloating
248490000	Bloating symptom	Bloating symptom
247441003	Erythema	erithema
247441003	Erythema	Erythema
166643006	Liver enzymes abnormal	elevated liver enzymes
166643006	Liver enzymes abnormal	Liver enzymes abnormal
45326000	Shoulder pain	B/L shoulder pain
45326000	Shoulder pain	Shoulder pain
77424011000036100	ubidecarenone	C Q10
77424011000036100	ubidecarenone	ubidecarenone
228158008	Walking disability	could hardly walk
228158008	Walking disability	Walking disability
21238011000036103	oestradiol	Estrace
21238011000036103	oestradiol	oestradiol
88092000	Muscle atrophy	muscles have diminished
88092000	Muscle atrophy	Muscle atrophy
30989003	Knee pain	pain in both knees
30989003	Knee pain	Knee pain
48167000	Amnesia	Amnesia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
161891005	Backache	constant back pain
161891005	Backache	Backache
278040002	Loss of hair	hair loss
278040002	Loss of hair	Loss of hair
26929004	Alzheimer's disease	alzheimers
26929004	Alzheimer's disease	Alzheimer's disease
116289008	Abdominal bloating	tummy bloating
116289008	Abdominal bloating	Abdominal bloating
166643006	Liver enzymes abnormal	elevated liver enzymes
166643006	Liver enzymes abnormal	Liver enzymes abnormal
247373008	Ankle pain	sore and stiff ankles
247373008	Ankle pain	Ankle pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
21433011000036107	paracetamol	Paracetamol 325 mg
21433011000036107	paracetamol	paracetamol
25064002	Headache	headaches
25064002	Headache	Headache
48167000	Amnesia	memory loss
48167000	Amnesia	Amnesia
22253000	Pain	pain
22253000	Pain	Pain
246636008	Blurred vision - hazy	blurred vision
246636008	Blurred vision - hazy	Blurred vision - hazy
22253000	Pain	pain
22253000	Pain	Pain
57676002	Arthralgia	finger joint pain similar to arthritis
57676002	Arthralgia	Arthralgia
404640003	Dizziness	DIZZY
404640003	Dizziness	Dizziness
45326000	Shoulder pain	shoulder pain was unbearable
45326000	Shoulder pain	Shoulder pain
76948002	Severe pain	severe muscle pain
76948002	Severe pain	Severe pain
81680005	Neck pain	pain in neck
81680005	Neck pain	Neck pain
309774006	Weakness of limb	Weak legs
309774006	Weakness of limb	Weakness of limb
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
282145008	Unable to walk	not being able to walk
282145008	Unable to walk	Unable to walk
25064002	Headache	headache
25064002	Headache	Headache
74323005	Pain in elbow	elbow pain
74323005	Pain in elbow	Pain in elbow
24700007	Multiple sclerosis	MS
24700007	Multiple sclerosis	Multiple sclerosis
52754008	Polymenorrhoea	Polymenorrhoea
162076009	Excessive upper gastrointestinal gas	gastro/ent
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
77435011000036104	ascorbic acid	Vitamin C
77435011000036104	ascorbic acid	ascorbic acid
55300003	Muscle cramp	cramps
55300003	Muscle cramp	Muscle cramp
282299006	Unable to balance	Unable to balance
55300003	Muscle cramp	cramping
55300003	Muscle cramp	Muscle cramp
202482009	Wrist joint pain	joint pain in wrist
202482009	Wrist joint pain	Wrist joint pain
39423001	Stammering	Stuttering
39423001	Stammering	Stammering
88092000	Muscle atrophy	muscle atrophy legs
88092000	Muscle atrophy	Muscle atrophy
281794004	Viral upper respiratory tract infection	viral upper respiratory infection
281794004	Viral upper respiratory tract infection	Viral upper respiratory tract infection
34840004	Tendonitis	tendonitis
34840004	Tendonitis	Tendonitis
235856003	Liver disease	Live damage
235856003	Liver disease	Liver disease
29857009	Chest pain	chest pain
29857009	Chest pain	Chest pain
47933007	Foot pain	my feet hurt
47933007	Foot pain	Foot pain
68962001	Myalgia	painful muscles
68962001	Myalgia	Myalgia
161873000	Heavy legs	leg heaviness
161873000	Heavy legs	Heavy legs
30989003	Knee pain	knee pain
30989003	Knee pain	Knee pain
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
161891005	Backache	back pain
161891005	Backache	Backache
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
76948002	Severe pain	severe muscle pain in my shoulders
76948002	Severe pain	Severe pain
3384011000036100	Arthrotec	Arthrotec
3384011000036100	Arthrotec	Arthrotec
53458011000036102	Aleve	Aleve
53458011000036102	Aleve	Aleve
279039007	Low back pain	lower back pain
279039007	Low back pain	Low back pain
21296011000036107	rabeprazole	Aciphex
